"sample_id","cell_type","genotype","contrast","n_cell_type","n_genotype","n_wt","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value"
"S6","Late_Alpha","SIX2","SIX2 / WT",6102,671,494,1.163992187506,0.153382859096198,Inf,0.77833863740108,1.74073050915092,1,1.15240240497561,0.953088124573328
"S6","Late_Alpha","SIX3","SIX3 / WT",6102,702,494,0.792582070064115,0.11598614769717,Inf,0.506923022895222,1.23921445547949,1,-1.58849150154198,0.779485853004679
"S6","Late_Beta","CARM1","CARM1 / WT",3684,1599,494,1.22715173219431,0.152301114193989,Inf,0.840004727915308,1.79272964042093,1,1.64931708108494,0.743523921394335
"S6","Late_Beta","CBX4","CBX4 / WT",3684,513,494,1.80074413593658,0.25899512117992,Inf,1.16060070348444,2.79396646355164,1,4.08964336822385,0.00120351920636885
"S6","Late_Beta","DPY30","DPY30 / WT",3684,536,494,1.67259704447013,0.239773515684226,Inf,1.07956580687029,2.59139448041664,1,3.58816253004995,0.00858228819490936
"S6","Late_Beta","EOMES","EOMES / WT",3684,7,494,0.54199025216956,0.539430214509568,Inf,0.0259342954141949,11.3268330122452,1,-0.615414110666767,0.999032924794198
"S6","Late_Beta","FEV","FEV / WT",3684,803,494,0.472225134229927,0.0722494696073301,Inf,0.295947983472199,0.753499229094833,1,-4.90398406988894,2.76251584405696e-05
"S6","Late_Beta","GCM1","GCM1 / WT",3684,844,494,1.77439666257132,0.233908484547176,Inf,1.18631879347689,2.65399446881947,1,4.35018987240628,0.000388319216855226
"S6","Late_Beta","HES1","HES1 / WT",3684,508,494,1.85540124318265,0.267040886439143,Inf,1.19546451157123,2.87964530931925,1,4.29456827783631,0.000497436934479456
"S6","Late_Beta","HNF1A","HNF1A / WT",3684,505,494,1.86845665253702,0.269350785622542,Inf,1.20302872102375,2.90195088562721,1,4.33633825170107,0.000413148972161936
"S6","Late_Beta","HNF4A","HNF4A / WT",3684,237,494,1.33659894245883,0.24195059354859,Inf,0.768953319296696,2.32328372626838,1,1.602745226026,0.771274075032657
"S6","Late_Beta","INSM1","INSM1 / WT",3684,114,494,0.0182564013847936,0.0206454475495861,Inf,0.000577380061982348,0.5772561497506,1,-3.53999335540917,0.0102068980909379
"S6","Late_Beta","ISL1","ISL1 / WT",3684,680,494,0.0359845201039429,0.0136684848452459,Inf,0.0112797157901182,0.114797722850914,1,-8.75272770521839,6.25055562863963e-14
"S6","Late_Beta","JMJD6","JMJD6 / WT",3684,60,494,0.568854436714428,0.213576531368135,Inf,0.180721863386918,1.7905712352959,1,-1.50254454390174,0.82592138449907
"S6","Late_Beta","MAFB","MAFB / WT",3684,410,494,0.34335887585403,0.0688462657448268,Inf,0.186122045403573,0.633430163375369,1,-5.331348852193,2.89839450984264e-06
"S6","Late_Beta","MEIS1","MEIS1 / WT",3684,2149,494,0.603501216685401,0.07564040327698,Inf,0.411561540238067,0.884955669886163,1,-4.02922855971578,0.00154799528088234
"S6","Late_Beta","MEN1","MEN1 / WT",3684,145,494,0.876985709917844,0.202204314184618,Inf,0.433682657573294,1.77342561887,1,-0.569311106135737,0.999428135622082
"S6","Late_Beta","NCOA5","NCOA5 / WT",3684,821,494,1.9255434335087,0.25447643825687,Inf,1.28605930533979,2.88300663813389,1,4.95775528558003,2.10146514765253e-05
"S6","Late_Beta","NEUROG3","NEUROG3 / WT",3684,58,494,0.522344377049959,0.204844103555066,Inf,0.157688145074328,1.73027368739167,1,-1.65601622661189,0.739422548185326
"S6","Late_Beta","NKX6-1","(NKX6-1) / WT",3684,629,494,0.0662315014902118,0.0201975514412803,Inf,0.0260963209137651,0.168093111827656,1,-8.90167173299056,5.6399329650958e-14
"S6","Late_Beta","NOTCH1","NOTCH1 / WT",3684,390,494,1.31618797873228,0.206955408114997,Inf,0.814253455459879,2.12753262972762,1,1.74727998613735,0.681170662733328
"S6","Late_Beta","NOTCH2","NOTCH2 / WT",3684,194,494,1.1529564388079,0.227159596858558,Inf,0.631661441640711,2.1044636606847,1,0.722398126327212,0.997209897873068
"S6","Late_Beta","ONECUT1","ONECUT1 / WT",3684,244,494,0.771297033798538,0.15140378698207,Inf,0.423502515644657,1.40471211473411,1,-1.32289783315604,0.903918019518869
"S6","Late_Beta","PAX6","PAX6 / WT",3684,916,494,0.0336816794594716,0.011503753891691,Inf,0.0118679786710109,0.0955896166195214,1,-9.92787928783176,6.98330282489223e-14
"S6","Late_Beta","PBX2","PBX2 / WT",3684,672,494,2.00122119097851,0.287917586414959,Inf,1.28963630703607,3.10543851268095,1,4.82208262169892,4.16642685322488e-05
"S6","Late_Beta","PDX1","PDX1 / WT",3684,688,494,0.0797426772463414,0.0227071660907035,Inf,0.0334192134188277,0.190276608091312,1,-8.88112905656503,5.80646641878957e-14
"S6","Late_Beta","RFX3","RFX3 / WT",3684,106,494,0.532909045418382,0.159216184841822,Inf,0.213979682908169,1.32719166057746,1,-2.10666622912077,0.43379670787743
"S6","Late_Beta","RFX7","RFX7 / WT",3684,160,494,1.2602786082769,0.262463772115076,Inf,0.667169501926256,2.38065763781858,1,1.11079633878624,0.961675811423941
"S6","Late_Beta","RREB1","RREB1 / WT",3684,331,494,1.6188732658666,0.261016747861778,Inf,0.989362649443557,2.64892822910948,1,2.9877793664305,0.0606679322061178
"S6","Late_Beta","SIM1","SIM1 / WT",3684,78,494,0.277385298883108,0.119044676298463,Inf,0.0747900366698879,1.02878147227129,1,-2.98799098057722,0.0606310778170934
"S6","Late_Beta","SIX2","SIX2 / WT",3684,671,494,1.68143555407236,0.230923471788113,Inf,1.10539824268218,2.55765335363528,1,3.78374051780127,0.00412785108727276
"S6","Late_Beta","SIX3","SIX3 / WT",3684,702,494,2.1406811354346,0.303381162817498,Inf,1.38859226647267,3.30011612065662,1,5.37055074425624,2.33532532389891e-06
"S6","Late_Delta","CARM1","CARM1 / WT",561,1599,494,0.855088786778222,0.379301463601644,Inf,0.22062403778163,3.31413041219724,1,-0.352922774715202,0.999979423817193
"S6","Late_Delta","CBX4","CBX4 / WT",561,513,494,0.221317714718329,0.213577304727545,Inf,0.0116151084970887,4.21705323376193,1,-1.56281416155138,0.793925035922741
"S6","Late_Delta","DPY30","DPY30 / WT",561,536,494,0.174796205491131,0.180693528402653,Inf,0.00743703965408419,4.10831659843557,1,-1.68721093282182,0.719988726823669
"S6","Late_Delta","EOMES","EOMES / WT",561,7,494,0.539264803065835,1.22558485621455,Inf,0.000521601866247276,557.525857639036,1,-0.271725121006593,0.99999679959275
"S6","Late_Delta","FEV","FEV / WT",561,803,494,1.04934221056406,0.518496574739274,Inf,0.23202287315577,4.74573502127193,1,0.0974741161930583,0.999999998037663
"S6","Late_Delta","GCM1","GCM1 / WT",561,844,494,0.144179050497896,0.135261311516416,Inf,0.00821408644699503,2.53072556961944,1,-2.0643853708964,0.462460123301843
"S6","Late_Delta","HES1","HES1 / WT",561,508,494,1.46726763584305,0.749552886886562,Inf,0.308267523667131,6.98378567285325,1,0.7505183938846,0.996427125490789
"S6","Late_Delta","HNF1A","HNF1A / WT",561,505,494,0.688774404097886,0.441210380057845,Inf,0.0973715953492785,4.87216192811318,1,-0.582043588340185,0.999335691584348
"S6","Late_Delta","HNF4A","HNF4A / WT",561,237,494,0.50209234688708,0.47420339570473,Inf,0.028059249318302,8.98444295293897,1,-0.729491140405765,0.997027033834749
"S6","Late_Delta","INSM1","INSM1 / WT",561,114,494,3.95848308284645,2.80746497584183,Inf,0.453755801811761,34.5330864192057,1,1.93994301341943,0.548893216124025
"S6","Late_Delta","ISL1","ISL1 / WT",561,680,494,0.522899367749575,0.332517931259279,Inf,0.074981820479048,3.64653388042649,1,-1.01958501695353,0.976451077682479
"S6","Late_Delta","JMJD6","JMJD6 / WT",561,60,494,0.369952389038289,0.615263719673905,Inf,0.00230279103973561,59.4342985505325,1,-0.597912082193992,0.99920341727828
"S6","Late_Delta","MAFB","MAFB / WT",561,410,494,2.60503859944367,1.22673865660121,Inf,0.618311926845794,10.9754087054574,1,2.03318584735768,0.483909576356978
"S6","Late_Delta","MEIS1","MEIS1 / WT",561,2149,494,0.434677451955482,0.20890988405106,Inf,0.100160386868132,1.88641930354432,1,-1.73353195295396,0.690201717279308
"S6","Late_Delta","MEN1","MEN1 / WT",561,145,494,0.185056920519307,0.292336144004544,Inf,0.00148596034268178,23.0464184328659,1,-1.06797610816652,0.969268561920478
"S6","Late_Delta","NCOA5","NCOA5 / WT",561,821,494,0.671696673000423,0.372038614620513,Inf,0.123742293666554,3.6460971196769,1,-0.718475499901787,0.997307037110314
"S6","Late_Delta","NEUROG3","NEUROG3 / WT",561,58,494,2.91417923981102,2.47747180959674,Inf,0.21722039389713,39.0959637324264,1,1.25812603052235,0.925376830896312
"S6","Late_Delta","NKX6-1","(NKX6-1) / WT",561,629,494,0.714267824287266,0.427545759205681,Inf,0.114793307302037,4.44432290350965,1,-0.562160136041223,0.999475176790352
"S6","Late_Delta","NOTCH1","NOTCH1 / WT",561,390,494,0.82531536071204,0.543215702895605,Inf,0.110562104066715,6.16074965628575,1,-0.291692703557786,0.999994688790469
"S6","Late_Delta","NOTCH2","NOTCH2 / WT",561,194,494,0.376146260965361,0.429961062791277,Inf,0.0114606902640385,12.3453305497819,1,-0.855396632219365,0.991817431239697
"S6","Late_Delta","ONECUT1","ONECUT1 / WT",561,244,494,0.125827116088856,0.19209647023485,Inf,0.00118802802401268,13.3266748117293,1,-1.35775678433306,0.89090433661385
"S6","Late_Delta","PAX6","PAX6 / WT",561,916,494,119.169431802492,42.337187250868,Inf,40.2663846209622,352.685089804059,1,13.4561368041725,0
"S6","Late_Delta","PBX2","PBX2 / WT",561,672,494,0.476479409761925,0.323340443841489,Inf,0.0599731766068289,3.78556949576724,1,-1.09243632714156,0.965080661241056
"S6","Late_Delta","PDX1","PDX1 / WT",561,688,494,1.28735813550521,0.690319189556118,Inf,0.25029629491099,6.62131642676056,1,0.47105249129992,0.999844209597862
"S6","Late_Delta","RFX3","RFX3 / WT",561,106,494,0.84464886394568,0.888729817187551,Inf,0.0339681786662746,21.002942500213,1,-0.16046011182708,0.999999927630243
"S6","Late_Delta","RFX7","RFX7 / WT",561,160,494,1.3313345582643,1.02457632820429,Inf,0.126917717210785,13.9653607469564,1,0.371864738822563,0.999970227888996
"S6","Late_Delta","RREB1","RREB1 / WT",561,331,494,0.104691208638267,0.154581069774296,Inf,0.00115199366415281,9.51415750554621,1,-1.52839446851246,0.812533676584592
"S6","Late_Delta","SIM1","SIM1 / WT",561,78,494,1.51619680833269,1.46238006103982,Inf,0.0796990006570248,28.8441855311469,1,0.431521777702357,0.999915357279081
"S6","Late_Delta","SIX2","SIX2 / WT",561,671,494,0.18344075095067,0.171409877202876,Inf,0.0105707035598546,3.1833745898564,1,-1.81489239475664,0.635722163225237
"S6","Late_Delta","SIX3","SIX3 / WT",561,702,494,0.790819623048679,0.449884866374342,Inf,0.139161631316669,4.49402374980597,1,-0.412536212553322,0.999938219133415
"S6","Late_EC","CARM1","CARM1 / WT",4177,1599,494,0.465150207136707,0.0589385304896885,Inf,0.315885148720926,0.68494741229659,1,-6.04059166499987,4.59661808616119e-08
"S6","Late_EC","CBX4","CBX4 / WT",4177,513,494,0.232936361921525,0.0455536531364719,Inf,0.128187740626924,0.423280326495114,1,-7.4502465484545,2.84605672362659e-12
"S6","Late_EC","DPY30","DPY30 / WT",4177,536,494,0.394932991290531,0.0662101540251502,Inf,0.236677339328527,0.659007186966832,1,-5.54157023408551,8.93945836466514e-07
"S6","Late_EC","EOMES","EOMES / WT",4177,7,494,0.133194147877107,0.195347699259689,Inf,0.00151064290047534,11.7437953225916,1,-1.37453578761069,0.884272275349677
"S6","Late_EC","FEV","FEV / WT",4177,803,494,1.59114645603551,0.203134930368012,Inf,1.07739901734003,2.34986945765454,1,3.63805281735371,0.00715091789400313
"S6","Late_EC","GCM1","GCM1 / WT",4177,844,494,0.343850254650622,0.0521906502366914,Inf,0.216295258009604,0.546627784220992,1,-7.03338627931775,6.05153704924533e-11
"S6","Late_EC","HES1","HES1 / WT",4177,508,494,0.307445995063762,0.0557918792601269,Inf,0.176632972880403,0.535138136098451,1,-6.49949377955278,2.41588038463192e-09
"S6","Late_EC","HNF1A","HNF1A / WT",4177,505,494,0.223010759218725,0.0444769053734732,Inf,0.12128143376931,0.410069350119254,1,-7.52380375827341,1.64634972321664e-12
"S6","Late_EC","HNF4A","HNF4A / WT",4177,237,494,0.178424230711982,0.0519966688236904,Inf,0.0732685329761682,0.434500389348831,1,-5.91442584746357,9.96306311895623e-08
"S6","Late_EC","INSM1","INSM1 / WT",4177,114,494,9.74160197567122,2.60821513281786,Inf,4.30036221188024,22.0676316032712,1,8.50230366246433,7.67164110015983e-14
"S6","Late_EC","ISL1","ISL1 / WT",4177,680,494,31.8428283559012,5.55800959094172,Inf,18.6852171716028,54.2656640482822,1,19.8276103430886,0
"S6","Late_EC","JMJD6","JMJD6 / WT",4177,60,494,0.501671079967422,0.186360964136674,Inf,0.161322206396249,1.56006961532316,1,-1.85692334701715,0.606801448748795
"S6","Late_EC","MAFB","MAFB / WT",4177,410,494,1.41258465620887,0.208884440107711,Inf,0.899243197554698,2.21897192704132,1,2.33591629858572,0.291508900180025
"S6","Late_EC","MEIS1","MEIS1 / WT",4177,2149,494,1.80065532492606,0.204083822179339,Inf,1.27379709381069,2.54542863611405,1,5.18932182360517,6.2579332897883e-06
"S6","Late_EC","MEN1","MEN1 / WT",4177,145,494,0.705598175655154,0.1634047468871,Inf,0.347848014433886,1.43128252808385,1,-1.50576218137526,0.824283149186178
"S6","Late_EC","NCOA5","NCOA5 / WT",4177,821,494,0.346504657692904,0.0529404507910285,Inf,0.217299537575487,0.552534437682215,1,-6.93696560684546,1.20203846876166e-10
"S6","Late_EC","NEUROG3","NEUROG3 / WT",4177,58,494,0.275619506111954,0.128211049135136,Inf,0.0665750347711596,1.14106004466266,1,-2.77043376108372,0.109636433512149
"S6","Late_EC","NKX6-1","(NKX6-1) / WT",4177,629,494,1.21052866724759,0.165700636820245,Inf,0.796922516059757,1.83879815753424,1,1.39577129592044,0.875536326331738
"S6","Late_EC","NOTCH1","NOTCH1 / WT",4177,390,494,0.472567127217042,0.0840200140394059,Inf,0.274561458853728,0.81336867402479,1,-4.21595654807988,0.000701902875468008
"S6","Late_EC","NOTCH2","NOTCH2 / WT",4177,194,494,0.324973398987096,0.0833930358446427,Inf,0.148415183705641,0.711569446012229,1,-4.38014973261978,0.000339362473517069
"S6","Late_EC","ONECUT1","ONECUT1 / WT",4177,244,494,0.322412611892555,0.0755025694077412,Inf,0.157688469382326,0.659210484536736,1,-4.83356132414993,3.93488466962078e-05
"S6","Late_EC","PAX6","PAX6 / WT",4177,916,494,1.7118818724135,0.21343195641753,Inf,1.16978142416258,2.50520266826415,1,4.31189498819607,0.000460669766572996
"S6","Late_EC","PBX2","PBX2 / WT",4177,672,494,0.342448904029941,0.0569155542289819,Inf,0.206133684687954,0.568908725659434,1,-6.44778899060488,3.4018642347533e-09
"S6","Late_EC","PDX1","PDX1 / WT",4177,688,494,2.43147619625245,0.349922497607985,Inf,1.56669913169883,3.77358764891355,1,6.17383310998472,1.99639895726023e-08
"S6","Late_EC","RFX3","RFX3 / WT",4177,106,494,4.63980835195514,1.04724364211647,Inf,2.32875871109729,9.24433323224326,1,6.79936225333368,3.15178771970182e-10
"S6","Late_EC","RFX7","RFX7 / WT",4177,160,494,1.13496271636257,0.231109486876361,Inf,0.609387987442776,2.11382632095954,1,0.621722874298697,0.998964517429512
"S6","Late_EC","RREB1","RREB1 / WT",4177,331,494,0.938615503297849,0.154410326253424,Inf,0.567919083710947,1.55127568046204,1,-0.385082340381872,0.99996191710916
"S6","Late_EC","SIM1","SIM1 / WT",4177,78,494,0.967714083028852,0.27012327447376,Inf,0.412578746572495,2.26979832158616,1,-0.117572339673086,0.99999999236845
"S6","Late_EC","SIX2","SIX2 / WT",4177,671,494,0.338157644751379,0.0549236865170415,Inf,0.205914892871481,0.555329394145234,1,-6.67553676939072,7.3865047411914e-10
"S6","Late_EC","SIX3","SIX3 / WT",4177,702,494,0.426083658791959,0.0668330778620879,Inf,0.263904062119038,0.687929101324906,1,-5.43892813764847,1.59634012208976e-06
"S6","Mesenchyme","CARM1","CARM1 / WT",501,1599,494,0.0478642095339427,0.0328780201839897,Inf,0.00587376318338796,0.390036588602768,1,-4.42477579688235,0.000277153249903295
"S6","Mesenchyme","CBX4","CBX4 / WT",501,513,494,0.457802965343359,0.252616592236526,Inf,0.0848747148779444,2.46932853180794,1,-1.41593613834672,0.866888288876861
"S6","Mesenchyme","DPY30","DPY30 / WT",501,536,494,1.81577701762707,0.819927222328419,Inf,0.457219895791641,7.2110732890004,1,1.32101416717597,0.904591874444485
"S6","Mesenchyme","EOMES","EOMES / WT",501,7,494,113.27566302327,117.728081414047,Inf,4.73826909707132,2708.03020480463,1,4.55094470314216,0.000154573174594996
"S6","Mesenchyme","FEV","FEV / WT",501,803,494,0.694413961527651,0.327698400128566,Inf,0.164319932564381,2.93458463887573,1,-0.772795201925783,0.995688679523759
"S6","Mesenchyme","GCM1","GCM1 / WT",501,844,494,1.03527684664658,0.461007907907768,Inf,0.265717212776808,4.03360451512324,1,0.0778552463543546,0.999999999615343
"S6","Mesenchyme","HES1","HES1 / WT",501,508,494,0.0423942227727038,0.0491619488076448,Inf,0.00122795861986347,1.4636243399647,1,-2.72562934971072,0.122846602231308
"S6","Mesenchyme","HNF1A","HNF1A / WT",501,505,494,1.51757218731964,0.706967519409795,Inf,0.365804111200301,6.29578857429806,1,0.89536968616514,0.989155038175985
"S6","Mesenchyme","HNF4A","HNF4A / WT",501,237,494,4.61052526489751,2.19354952537247,Inf,1.07819580500425,19.7152902279884,1,3.21235438661109,0.0307919108215894
"S6","Mesenchyme","INSM1","INSM1 / WT",501,114,494,2.03636095157834,2.92000949603874,Inf,0.0255216611966439,162.480251311319,1,0.495952958502847,0.999777534810499
"S6","Mesenchyme","ISL1","ISL1 / WT",501,680,494,0.761571681472691,0.362489746460103,Inf,0.177985625069139,3.25864195940454,1,-0.572236943502673,0.999407902709625
"S6","Mesenchyme","JMJD6","JMJD6 / WT",501,60,494,14.6878828206961,8.21727638592709,Inf,2.66012523790921,81.0991522805369,1,4.80289027546322,4.58301398761352e-05
"S6","Mesenchyme","MAFB","MAFB / WT",501,410,494,1.82440542610838,0.842735735480682,Inf,0.445076143303264,7.47839489690592,1,1.30163142415146,0.911351553900726
"S6","Mesenchyme","MEIS1","MEIS1 / WT",501,2149,494,0.120512796712657,0.0632568549867672,Inf,0.0242559705808452,0.598752959528041,1,-4.03126266307095,0.00153503250584275
"S6","Mesenchyme","MEN1","MEN1 / WT",501,145,494,0.267966647683029,0.255605579146934,Inf,0.0145506882886883,4.93489537029686,1,-1.38057759981575,0.881825659069194
"S6","Mesenchyme","NCOA5","NCOA5 / WT",501,821,494,0.626780672701172,0.303264444784263,Inf,0.143005518917976,2.74712482877716,1,-0.965513725775344,0.98290370951536
"S6","Mesenchyme","NEUROG3","NEUROG3 / WT",501,58,494,19.8460523099883,11.607215073035,Inf,3.32600413543844,118.420115024563,1,5.10890040099355,9.58972761522237e-06
"S6","Mesenchyme","NKX6-1","(NKX6-1) / WT",501,629,494,1.27141190800787,0.63180847452717,Inf,0.278715572858821,5.79977725407911,1,0.483218630860096,0.999814121044359
"S6","Mesenchyme","NOTCH1","NOTCH1 / WT",501,390,494,0.065048955137291,0.0786232990296893,Inf,0.00162207275332375,2.60861700301846,1,-2.26082804489749,0.335157159843521
"S6","Mesenchyme","NOTCH2","NOTCH2 / WT",501,194,494,0.0599979288795156,0.0771432734413736,Inf,0.00118227859761693,3.04475736690768,1,-2.18814784034355,0.380326892025635
"S6","Mesenchyme","ONECUT1","ONECUT1 / WT",501,244,494,2.13533624821511,1.05747073696467,Inf,0.470553964177115,9.689985081552,1,1.53187936250712,0.810689718278153
"S6","Mesenchyme","PAX6","PAX6 / WT",501,916,494,0.900915264201885,0.40185246892057,Inf,0.230702544095408,3.51815935300779,1,-0.2339295503521,0.999998905898798
"S6","Mesenchyme","PBX2","PBX2 / WT",501,672,494,0.770360085073712,0.513480825255281,Inf,0.100600107013919,5.89914542131319,1,-0.391416393353574,0.999957283562181
"S6","Mesenchyme","PDX1","PDX1 / WT",501,688,494,1.5949778362623,0.977029520095828,Inf,0.245616664506937,10.3574173327158,1,0.762137768338814,0.99605589904275
"S6","Mesenchyme","RFX3","RFX3 / WT",501,106,494,1.51940521107771,0.905203420806778,Inf,0.246300895906297,9.37305642740494,1,0.702158186294758,0.997682101128919
"S6","Mesenchyme","RFX7","RFX7 / WT",501,160,494,0.347563730110495,0.286168945688397,Inf,0.0281156947854707,4.29655206496079,1,-1.28353502385832,0.91737719487647
"S6","Mesenchyme","RREB1","RREB1 / WT",501,331,494,0.493949730003096,0.30464167151465,Inf,0.0751002733292261,3.24880756026731,1,-1.14361694720874,0.955005069723449
"S6","Mesenchyme","SIM1","SIM1 / WT",501,78,494,10.6340846176315,5.94274054449595,Inf,1.92959503348796,58.6049164163407,1,4.2303143454732,0.000659449073793672
"S6","Mesenchyme","SIX2","SIX2 / WT",501,671,494,0.898582498853101,0.422474976599551,Inf,0.213771577877164,3.77716493120079,1,-0.227448973406713,0.999999105820579
"S6","Mesenchyme","SIX3","SIX3 / WT",501,702,494,1.25086810653767,0.794669406807022,Inf,0.17970846239545,8.70671864361096,1,0.352337156849908,0.999979664220076
"S6","prolif_Alpha","CARM1","CARM1 / WT",1058,1599,494,1.10766020031126,0.27781620289738,Inf,0.514910727338698,2.38276472835365,1,0.407672779367897,0.999943148821715
"S6","prolif_Alpha","CBX4","CBX4 / WT",1058,513,494,2.56998858661549,0.681800072343449,Inf,1.14301327121067,5.77844676146067,1,3.55795792941659,0.00957094372035616
"S6","prolif_Alpha","DPY30","DPY30 / WT",1058,536,494,2.7455960219207,0.718165703765677,Inf,1.23507920219438,6.10349320285968,1,3.86129130715635,0.00305042509099962
"S6","prolif_Alpha","EOMES","EOMES / WT",1058,7,494,0.457985941136227,0.86982866369794,Inf,0.00138587579986285,151.349148530621,1,-0.411171678576098,0.999939637455981
"S6","prolif_Alpha","FEV","FEV / WT",1058,803,494,1.76478717058868,0.458704825817913,Inf,0.797880962901733,3.90343159228626,1,2.1853971799546,0.382086932501622
"S6","prolif_Alpha","GCM1","GCM1 / WT",1058,844,494,1.80079295815273,0.463620995727534,Inf,0.820316937309576,3.95317362185424,1,2.28478699110356,0.3208767523504
"S6","prolif_Alpha","HES1","HES1 / WT",1058,508,494,1.21966507048978,0.369374273814367,Inf,0.483667812092757,3.07562927898031,1,0.655694184155811,0.998523813432698
"S6","prolif_Alpha","HNF1A","HNF1A / WT",1058,505,494,0.999448720283897,0.31761287714346,Inf,0.378662349957912,2.63796425651546,1,-0.00173521847875315,1
"S6","prolif_Alpha","HNF4A","HNF4A / WT",1058,237,494,1.26649031469591,0.472015568977579,Inf,0.405755957869015,3.95310946422712,1,0.63389383294155,0.99882123558702
"S6","prolif_Alpha","INSM1","INSM1 / WT",1058,114,494,0.0897768693807538,0.122552540026103,Inf,0.00138850630117,5.80471710428496,1,-1.76577876013198,0.6688967259525
"S6","prolif_Alpha","ISL1","ISL1 / WT",1058,680,494,0.549511461073121,0.187988575653635,Inf,0.193294613483602,1.56218965654898,1,-1.75014148872858,0.679280968112044
"S6","prolif_Alpha","JMJD6","JMJD6 / WT",1058,60,494,2.28548971256334,1.16805791251349,Inf,0.479841527485515,10.8858090161663,1,1.61733488746816,0.762728820442929
"S6","prolif_Alpha","MAFB","MAFB / WT",1058,410,494,3.31065316895194,0.88314234068145,Inf,1.46585499810374,7.4771545748182,1,4.48776303331463,0.000207507087911285
"S6","prolif_Alpha","MEIS1","MEIS1 / WT",1058,2149,494,1.87442683939311,0.43719353978816,Inf,0.91939379745002,3.82151368214797,1,2.69379064995424,0.132957482429943
"S6","prolif_Alpha","MEN1","MEN1 / WT",1058,145,494,2.68902790646844,0.953071016738954,Inf,0.910932676349674,7.93787649680309,1,2.79090636442028,0.103983782739748
"S6","prolif_Alpha","NCOA5","NCOA5 / WT",1058,821,494,2.19060983466709,0.55373457540351,Inf,1.0122479046367,4.74070771177587,1,3.10226673065691,0.0432909055719582
"S6","prolif_Alpha","NEUROG3","NEUROG3 / WT",1058,58,494,1.99824236039832,1.08481968294373,Inf,0.380691046888082,10.4887481949743,1,1.27516048324337,0.920072998622778
"S6","prolif_Alpha","NKX6-1","(NKX6-1) / WT",1058,629,494,2.45665201800591,0.641510127079114,Inf,1.10658052076413,5.45386352310365,1,3.44193708089045,0.0144019951623906
"S6","prolif_Alpha","NOTCH1","NOTCH1 / WT",1058,390,494,3.2693698879045,0.881712251555021,Inf,1.43467572521516,7.45031039145359,1,4.39246096664818,0.000320991895860767
"S6","prolif_Alpha","NOTCH2","NOTCH2 / WT",1058,194,494,2.14844717082148,0.738799502449214,Inf,0.751646555120026,6.14095177363479,1,2.22389829185285,0.357776173394917
"S6","prolif_Alpha","ONECUT1","ONECUT1 / WT",1058,244,494,2.52737788670304,0.786437372764951,Inf,0.977109976198213,6.53727741788992,1,2.97969077623906,0.0620907443658909
"S6","prolif_Alpha","PAX6","PAX6 / WT",1058,916,494,1.20054926516249,0.322808439912911,Inf,0.52812548720823,2.72912134140936,1,0.679769717111086,0.998126390888787
"S6","prolif_Alpha","PBX2","PBX2 / WT",1058,672,494,2.12255787703379,0.578049025059416,Inf,0.923927498099755,4.87619640136715,1,2.76357798080049,0.111582410934275
"S6","prolif_Alpha","PDX1","PDX1 / WT",1058,688,494,1.75812748744156,0.522902883259323,Inf,0.708854915527781,4.36057110473185,1,1.89714431184945,0.578824753561227
"S6","prolif_Alpha","RFX3","RFX3 / WT",1058,106,494,0.740881071142872,0.451928792850313,Inf,0.114992879421133,4.77338044182356,1,-0.491673625869832,0.999790449675949
"S6","prolif_Alpha","RFX7","RFX7 / WT",1058,160,494,1.36514031541574,0.569935889177107,Inf,0.38143688460107,4.88575739790463,1,0.745539604626888,0.996577302169466
"S6","prolif_Alpha","RREB1","RREB1 / WT",1058,331,494,2.22690958960113,0.660020297175437,Inf,0.900708394214127,5.50580670960035,1,2.70127564437371,0.130525286413222
"S6","prolif_Alpha","SIM1","SIM1 / WT",1058,78,494,1.09420961145141,0.650773991956296,Inf,0.177927670722238,6.72910890662832,1,0.151380040635905,0.99999995249271
"S6","prolif_Alpha","SIX2","SIX2 / WT",1058,671,494,1.9752571049182,0.520448683069973,Inf,0.883371036445433,4.41676313752545,1,2.58345295054067,0.172894554389563
"S6","prolif_Alpha","SIX3","SIX3 / WT",1058,702,494,2.00022332406252,0.542131594913515,Inf,0.874141661515252,4.57693932490129,1,2.55781531108854,0.183300990216453
